title,artist,pop_today,track_id,url
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",mgk,68,0OI7AFifLSoGzpb8bdBLLV,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
Corazón (feat. Nego do Borel),Maluma,67,5cepAtqnEQ6yVG6088zMMu,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu
Wait,Maroon 5,57,6AvfZXpbb6r35DfF7gHPRq,https://open.spotify.com/track/6AvfZXpbb6r35DfF7gHPRq
Happier,Marshmello,82,7BqHUALzNBTanL6OvsqmC1,https://open.spotify.com/track/7BqHUALzNBTanL6OvsqmC1
Silence,Marshmello,81,7vGuf3Y35N4wmASOKLUVVU,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
FRIENDS,Marshmello,73,08bNPGLD8AhKpnnERrAc6G,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
Spotlight,Marshmello,70,6VrCmhRBFnuGKmtNfk4jDs,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs
Walk It Talk It,Migos,70,6n4U3TlzUGhdSFbUUhTvLP,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
MotorSport,Migos,65,4wFjTWCunQFKtukqrNijEt,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
Stir Fry,Migos,72,2UVbBKQOdFAekPTRsnkzcf,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
17,MK,59,15DwFznkBJir7AK9PyMyRR,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
Let You Down,NF,77,52okn5MNA47tk87PeZJLEL,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
Te Boté - Remix,Nio Garcia,71,3V8UKqhEK5zBkBb6d6ub8i,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
Ric Flair Drip (with Metro Boomin),Offset,82,7sO5G9EABYOXQKNPNiE9NR,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
Vaina Loca,Ozuna,71,48zFZh27QU5qsrBjn4C2FA,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,76,1j6xOGusnyXq3l6IryKF3G,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
rockstar (feat. 21 Savage),Post Malone,80,0e7ipj03S05BNilyu5bRzt,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
Better Now,Post Malone,77,7dt6x5M1jzdTEt8oCbisTK,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
Psycho (feat. Ty Dolla $ign),Post Malone,73,3swc6WTsr7rl9DqQKQA55C,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,59,1BuZAIO8WZpavWVbbq3Lci,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
Plug Walk,Rich The Kid,65,1ZAyjvIk9YiD76yYy0TEG6,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
Mo Bamba,Sheck Wes,74,1xzBco0xcoJEDXktl7Jxrr,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
Strangers,Sigrid,53,3CWuU5kIw8zsWJTcgreUwl,https://open.spotify.com/track/3CWuU5kIw8zsWJTcgreUwl
Delicate,Taylor Swift,79,6NFyWDv5CjfwuzoCkw47Xf,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
It's Not Living (If It's Not With You),The 1975,69,3TgMcrV32NUKjEG2ujn9eh,https://open.spotify.com/track/3TgMcrV32NUKjEG2ujn9eh
This Feeling,The Chainsmokers,69,4NBTZtAt1F13VvlSKe6KTl,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
Sick Boy,The Chainsmokers,62,58kZ9spgxmlEznXGu6FPdQ,https://open.spotify.com/track/58kZ9spgxmlEznXGu6FPdQ
Call Out My Name,The Weeknd,83,09mEdoA6zrmBPgTEN5qXmN,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
Pray For Me (with Kendrick Lamar),The Weeknd,66,77UjLW8j5UAGAGVGhR5oUK,https://open.spotify.com/track/77UjLW8j5UAGAGVGhR5oUK
Jackie Chan,Tiësto,65,4kWO6O1BUXcZmaxitpVUwp,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
SICKO MODE,Travis Scott,81,2xLMifQCjDGFmkHkpNLD9h,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
Taste (feat. Offset),Tyga,66,5IaHrVsrferBYDm0bDyABy,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
Saturday Sun,Vance Joy,69,2RiBogNRfulkNf7fVbPOrJ,https://open.spotify.com/track/2RiBogNRfulkNf7fVbPOrJ
SAD!,XXXTENTACION,79,3ee8Jmje8o58CHK66QrVC2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
Moonlight,XXXTENTACION,81,0JP9xo3adEtGSdUEISiszL,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
changes,XXXTENTACION,74,7AFASza1mXqntmGtbxXprO,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
If You're Over Me,Olly Alexander (Years & Years),45,01k24g94i1JvkFLQmVEdCd,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,60,0ZNrc4kNeQYD9koZ3KvCsy,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
The Middle,Zedd,76,09IStsImFySgyp0pIQdqAc,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
a lot,21 Savage,77,2t8yVaLvJ0RenpXUIAC52d,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
Easier,5 Seconds of Summer,65,2bjUEg4jBtKBlPdNrTAppI,https://open.spotify.com/track/2bjUEg4jBtKBlPdNrTAppI
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,68,1wJRveJZLSb1rjhnUHQiv6,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
Look Back at It,A Boogie Wit da Hoodie,73,3Ol2xnObFdKV9pmRD2t9x8,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
Ladbroke Grove,AJ Tracey,65,7AODNxFNPnKaz4hURLzw5l,https://open.spotify.com/track/7AODNxFNPnKaz4hURLzw5l
China,Anuel AA,71,2ksOAxtIxY8yElEWw8RhgK,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
Secreto,Anuel AA,69,5W83ErFkO3aKAIS1WMi6u0,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
7 rings,Ariana Grande,82,6ocbgoVGwYJhOv1GgI9NsF,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
"thank u, next",Ariana Grande,78,3e9HZxeyfWwjeyPAMmWSSQ,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
"break up with your girlfriend, i'm bored",Ariana Grande,73,4kV4N9D1iKVxx1KLvtTpjS,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
boyfriend (with Social House),Ariana Grande,76,0Ryd8975WihbObpp5cPW1t,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
On A Roll,Ashley O,49,56JyMaElW79S7TDWh1Zw1m,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
Callaita,Bad Bunny,72,2TH65lNHgvLxCKXM3apjxI,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
MIA (feat. Drake),Bad Bunny,61,3Ueq2zboxwAbsvHrOjdEqz,https://open.spotify.com/track/3Ueq2zboxwAbsvHrOjdEqz
lovely (with Khalid),Billie Eilish,86,0u2P5u6lvoDfwTYjAADbn4,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
bad guy,Billie Eilish,81,2Fxmhks0bxGSBdJ92vM42m,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
when the party's over,Billie Eilish,84,43zdsphuZLzwA9k4DJhU0I,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
bury a friend,Billie Eilish,74,4SSnFejRGlZikf02HLewEF,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
Kill This Love,BLACKPINK,70,6hvczQ05jc1yGlp9zhb95V,https://open.spotify.com/track/6hvczQ05jc1yGlp9zhb95V
The Git Up,Blanco Brown,65,01tA4XmJ4fGQNwti6b2hPm,https://open.spotify.com/track/01tA4XmJ4fGQNwti6b2hPm
Thotiana,Blueface,60,1rBjexQsgqXpsS2BrCxaDX,https://open.spotify.com/track/1rBjexQsgqXpsS2BrCxaDX
Boy With Luv (feat. Halsey),BTS,73,4a9tbd947vo9K8Vti9JwcI,https://open.spotify.com/track/4a9tbd947vo9K8Vti9JwcI
Please Me,Cardi B,76,0PG9fbaaHFHfre2gUVo7AN,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
Money,Cardi B,67,2GGMabyHXnJmjY6CXhhB2e,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
Suge,DaBaby,65,2gwkD6igEhQbDQegRCcdoB,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
Location (feat. Burna Boy),Dave,73,3z4CGd63tpUn9a6oQSG0CI,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
Juicy,Doja Cat,66,7f5trao56t7sB7f14QDTmp,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
3 Nights,Dominic Fike,77,0uI7yAKUf52Cn7y3sYyjiX,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
Money In The Grave (Drake ft. Rick Ross),Drake,73,5ry2OE6R2zPQFDO85XkgRb,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
Don't Start Now,Dua Lipa,70,6WrI0LAC5M1Rw2MnX2ZvEg,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
Take Me Back to London (feat. Stormzy),Ed Sheeran,60,1AI7UPw3fgwAFkvAlZWhE0,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,57,4wuCQX7JvAZLlrcmH4AeZF,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
Antisocial (with Travis Scott),Ed Sheeran,59,1DhRbox3xkceP64k3JeYfW,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
Leave Me Alone,Flipp Dinero,67,6V7g6qM8wheMivMWrzbPTM,https://open.spotify.com/track/6V7g6qM8wheMivMWrzbPTM
Lost in the Fire (feat. The Weeknd),Gesaffelstein,81,2vXKRlJBXyOcvZYTdNeckS,https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS
Without Me,Halsey,69,5p7ujcrUXASCNwRaWNHR1C,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
emotions,iann dior,66,4n3aUQnIxtVXpDwFvi66VD,https://open.spotify.com/track/4n3aUQnIxtVXpDwFvi66VD
gone girl (feat. Trippie Redd),iann dior,59,7wy1pCS4yuTvTak1b6DD3C,https://open.spotify.com/track/7wy1pCS4yuTvTak1b6DD3C
MIDDLE CHILD,J. Cole,77,2JvzF1RMd7lE3KmFlsyZD8,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
All Day And Night,Jax Jones,62,5naYe7rLMZcLfO1DKg48MK,https://open.spotify.com/track/5naYe7rLMZcLfO1DKg48MK
Sorry,Joel Corry,56,6y1UtRcHQU07aUs3oxZ8Yn,https://open.spotify.com/track/6y1UtRcHQU07aUs3oxZ8Yn
Sucker,Jonas Brothers,76,22vgEDb5hykfaTwLuskFGD,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
Only Human,Jonas Brothers,68,0DiDStADDVh3SvAsoJAFMk,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
Robbery,Juice WRLD,78,6iaSML1PIYq936g62BDtBq,https://open.spotify.com/track/6iaSML1PIYq936g62BDtBq
Good as You,Kane Brown,59,19kUPdKTp85q9RZNwaXM15,https://open.spotify.com/track/19kUPdKTp85q9RZNwaXM15
Nights Like This (feat. Ty Dolla $ign),Kehlani,73,6ZRuF2n1CQxyxxAAWsKJOy,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
Better,Khalid,77,2OpBganfGk2GVdSlRdxzaX,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
Talk (feat. Disclosure),Khalid,67,6TqXcAFInzjp0bODyvrWEq,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
ZEZE (feat. Travis Scott & Offset),Kodak Black,74,0FZ4Dmg8jJJAPJnvBIzD9z,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
Shallow,Lady Gaga,82,2VxeLyX666F8uXCJ0dZF8B,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
Doin' Time,Lana Del Rey,77,0Oqc0kKFsQ6MhFOLBNZIGX,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
i'm so tired...,Lauv,70,7LpMG3AEaIJgs62HQhAa91,https://open.spotify.com/track/7LpMG3AEaIJgs62HQhAa91
Someone You Loved,Lewis Capaldi,86,7qEHsqek33rTcFNT9PFqLf,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
Grace,Lewis Capaldi,66,0pEkK8MqbmGSX7fT8WLMbR,https://open.spotify.com/track/0pEkK8MqbmGSX7fT8WLMbR
Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,72,2YpeDb67231RjR0MgVLzsG,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,72,2YpeDb67231RjR0MgVLzsG,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
Panini,Lil Nas X,65,1000nHvUdawXuUHgBod4Wv,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
Ransom,Lil Tecca,84,1lOe9qE0vR9zwWQAOk6CoO,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
Truth Hurts,Lizzo,68,3HWzoMvoF3TQfYg4UPszDq,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
Good as Hell,Lizzo,67,6KgBpzTuTRPebChN0VTyzV,https://open.spotify.com/track/6KgBpzTuTRPebChN0VTyzV
Soltera (Remix),Lunay,72,4t9a07PAghtQMRAIP9FQ7Z,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
Light On,Maggie Rogers,68,6UnCGAEmrbGIOSmGRZQ1M2,https://open.spotify.com/track/6UnCGAEmrbGIOSmGRZQ1M2
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,68,27rdGxbavYJeBphck5MZAF,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
Here With Me,Marshmello,71,5icOoE6VgqFKohjWWNp0Ac,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
One Thing Right,Marshmello,74,7gZXCjAy6nxKCQWLEeX4LZ,https://open.spotify.com/track/7gZXCjAy6nxKCQWLEeX4LZ
Piece Of Your Heart - Alok Remix,MEDUZA,69,6iW38RGqdDGOofmz2HeXLW,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
Going Bad (feat. Drake),Meek Mill,74,2IRZnDFmlqMuOrYOLnZZyc,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,59,5N1o6d8zGcSZSeMFkOUQOk,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
Slide Away,Miley Cyrus,64,6QQtHdz4PNJWQX4nrAQGC9,https://open.spotify.com/track/6QQtHdz4PNJWQX4nrAQGC9
Pure Water (with Migos),Mustard,71,3j84U36KvLeXNDPv4t5pI8,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
Shotta Flow (feat. Blueface) - Remix,NLE Choppa,70,5OFlp1fOrfiSXOjw4wuSgy,https://open.spotify.com/track/5OFlp1fOrfiSXOjw4wuSgy
Motivation,Normani,63,0rIAC4PXANcKmitJfoqmVm,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
Options,NSG,53,5Jqg1ta5RhBIYuJ1gdHCAt,https://open.spotify.com/track/5Jqg1ta5RhBIYuJ1gdHCAt
Clout (feat. Cardi B),Offset,62,59ywHNwwchG4nZJMLyxSzd,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
High Hopes,Panic! At The Disco,79,1rqqCSm0Qe4I9rUvWncaom,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
Adan y Eva,Paulo Londra,72,132ALUzVLmqYB4UsBj5qD6,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
Pop Out (feat. Lil Tjay),Polo G,74,6uFn47ACjqYkc0jADwEdj1,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
Circles,Post Malone,83,21jGcNKet2qwijlDFuPiPb,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
Better Now,Post Malone,77,7dt6x5M1jzdTEt8oCbisTK,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,82,0RiRZpuVRbi7oqRdSMwhQY,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
Wow.,Post Malone,77,7xQAfvXzm3AkraOtGPWIZg,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
Goodbyes (feat. Young Thug),Post Malone,74,0t3ZvGKlmYmVsDzBJAXK8C,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
Bohemian Rhapsody - Remastered 2011,Queen,69,7tFiyTwD0nx5a1eklYtX2J,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
Ride It,Regard,80,2tnVG71enUj33Ic2nFN6kZ,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
Post Malone (feat. RANI),Sam Feldt,61,36orMWv2PgvnzXsd5CJ0yL,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
My Type,Saweetie,70,5KBARWIxeMGkvUax9VtVC9,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
Otro Trago - Remix,Sech,66,4bTZeO72FwMa6wKOiqoynL,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
Señorita,Shawn Mendes,78,6v3KW9xbzN5yKLt9YKDYA2,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
If I Can't Have You,Shawn Mendes,71,2bT1PH7Cw3J9p3t7nlXCdh,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
Don’t Feel Like Crying,Sigrid,46,1ABvDz0JnQGO8M8NYjRNMp,https://open.spotify.com/track/1ABvDz0JnQGO8M8NYjRNMp
Vossi Bop,Stormzy,63,5DXKtoZLm31msT7tNGNHLG,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
Lover,Taylor Swift,84,1dGr1c8CrMLDpV6mPbImSI,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
Cruel Summer,Taylor Swift,89,1BxfuPKGuaTgP7aM0Bbdwr,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
You Need To Calm Down,Taylor Swift,76,6RRNNciQGZEXnqk8SQ9yv5,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
SICKO MODE,Travis Scott,81,2xLMifQCjDGFmkHkpNLD9h,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
EARFQUAKE,"Tyler, The Creator",82,5hVghJ4KaYES3BFUATCYn0,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
Boasty (feat. Idris Elba),Wiley,59,5X5YDBavdU5RjYMlxqwlCm,https://open.spotify.com/track/5X5YDBavdU5RjYMlxqwlCm
Strike a Pose (feat. Aitch),Young T & Bugsey,51,23GvTfcGK454ppLsts3W44,https://open.spotify.com/track/23GvTfcGK454ppLsts3W44
The London (feat. J. Cole & Travis Scott),Young Thug,65,3s4mrPrEFFPF0LmAfutW0n,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
